t,k,node,marginal
12,22,dena81,86.564
12,23,dena81,86.564
12,24,dena81,86.564
12,25,dena81,86.564
12,26,dena81,153.586
12,27,dena81,86.564
12,28,dena81,86.564
12,29,dena81,86.564
12,30,dena81,86.564
12,31,dena81,153.586
12,32,dena81,86.564
12,33,dena81,86.564
12,34,dena81,86.564
12,35,dena81,86.564
12,36,dena81,86.564
12,37,dena81,86.564
12,38,dena81,86.564
12,39,dena81,86.564
12,40,dena81,86.564
12,41,dena81,86.564
12,42,dena81,86.564
12,43,dena81,86.564
12,44,dena81,86.564
12,45,dena81,86.564
12,46,dena81,86.564
12,47,dena81,86.564
12,48,dena81,86.564
12,49,dena81,86.564
12,50,dena81,86.564
12,51,dena81,86.564
12,52,dena81,86.564
12,53,dena81,86.564
12,54,dena81,86.564
12,55,dena81,86.564
12,56,dena81,86.564
12,57,dena81,86.564
12,58,dena81,86.564
12,59,dena81,86.564
12,60,dena81,86.564
12,61,dena81,86.564
12,62,dena81,86.564
12,63,dena81,86.564
12,64,dena81,86.564
12,65,dena81,86.564
12,66,dena81,86.564
12,67,dena81,86.564
12,68,dena81,86.564
12,69,dena81,86.564
12,70,dena81,86.564
12,71,dena81,86.564
12,72,dena81,86.564
12,73,dena81,86.564
12,74,dena81,86.564
12,75,dena81,86.564
12,76,dena81,86.564
12,77,dena81,86.564
12,78,dena81,86.564
12,79,dena81,86.564
12,80,dena81,86.564
12,81,dena81,86.564
12,82,dena81,86.564
12,83,dena81,86.564
12,84,dena81,86.564
12,85,dena81,86.564
12,86,dena81,86.564
12,87,dena81,86.564
12,88,dena81,86.564
12,89,dena81,86.564
12,90,dena81,86.564
12,91,dena81,86.564
12,92,dena81,86.564
12,93,dena81,86.564
12,94,dena81,86.564
12,95,dena81,86.564
12,96,dena81,86.564
12,97,dena81,86.564
12,98,dena81,86.564
12,99,dena81,86.564
12,100,dena81,86.564
12,101,dena81,86.564
12,102,dena81,86.564
12,103,dena81,86.564
12,104,dena81,86.564
12,105,dena81,86.564
12,106,dena81,86.564
12,107,dena81,86.564
12,108,dena81,86.564
12,109,dena81,86.564
12,110,dena81,86.564
12,111,dena81,86.564
12,112,dena81,86.564
12,113,dena81,86.564
12,114,dena81,86.564
12,115,dena81,86.564
12,116,dena81,86.564
12,117,dena81,86.564
12,118,dena81,86.564
12,119,dena81,86.564
12,120,dena81,86.564
12,121,dena81,86.564
12,122,dena81,86.564
12,123,dena81,86.564
12,124,dena81,86.564
12,125,dena81,86.564
12,126,dena81,86.564
12,127,dena81,86.564
12,128,dena81,86.564
12,129,dena81,86.564
12,130,dena81,86.564
12,131,dena81,86.564
12,132,dena81,86.564
12,133,dena81,86.564
12,134,dena81,86.564
12,135,dena81,86.564
12,136,dena81,86.564
12,137,dena81,86.564
12,138,dena81,86.564
12,139,dena81,86.564
12,140,dena81,86.564
12,141,dena81,86.564
12,142,dena81,86.564
12,143,dena81,86.564
12,144,dena81,86.564
12,145,dena81,86.564
12,146,dena81,86.564
12,147,dena81,86.564
12,148,dena81,86.564
12,149,dena81,86.564
12,150,dena81,86.564
12,151,dena81,86.564
12,152,dena81,86.564
12,153,dena81,86.564
12,154,dena81,86.564
12,155,dena81,86.564
12,156,dena81,86.564
12,157,dena81,86.564
12,158,dena81,86.564
12,159,dena81,86.564
12,160,dena81,86.564
12,161,dena81,86.564
12,162,dena81,86.564
12,163,dena81,86.564
12,164,dena81,86.564
12,165,dena81,86.564
12,166,dena81,86.564
12,167,dena81,86.564
12,168,dena81,86.564
12,169,dena81,86.564
12,170,dena81,86.564
12,171,dena81,86.564
12,172,dena81,86.564
12,173,dena81,86.564
12,174,dena81,86.564
12,175,dena81,86.564
12,176,dena81,86.564
12,177,dena81,86.564
12,178,dena81,86.564
12,179,dena81,86.564
12,180,dena81,86.564
12,181,dena81,86.564
12,182,dena81,86.564
12,183,dena81,86.564
12,184,dena81,86.564
12,185,dena81,86.564
12,186,dena81,86.564
12,187,dena81,86.564
12,188,dena81,86.564
12,189,dena81,86.564
12,190,dena81,86.564
12,191,dena81,86.564
12,192,dena81,86.564
12,193,dena81,86.564
12,194,dena81,86.564
12,195,dena81,86.564
12,196,dena81,86.564
12,197,dena81,86.564
12,198,dena81,86.564
12,199,dena81,86.564
12,200,dena81,86.564
12,201,dena81,86.564
12,202,dena81,86.564
12,203,dena81,86.564
12,204,dena81,86.564
12,205,dena81,86.564
12,206,dena81,86.564
12,207,dena81,86.564
12,208,dena81,86.564
12,209,dena81,86.564
12,210,dena81,86.564
12,211,dena81,86.564
12,212,dena81,86.564
12,213,dena81,86.564
12,214,dena81,86.564
12,215,dena81,86.564
12,216,dena81,86.564
12,217,dena81,86.564
12,218,dena81,86.564
12,219,dena81,86.564
12,220,dena81,86.564
12,221,dena81,86.564
12,222,dena81,86.564
12,223,dena81,86.564
12,224,dena81,86.564
12,225,dena81,86.564
12,226,dena81,86.564
12,227,dena81,86.564
12,228,dena81,86.564
12,229,dena81,86.564
12,230,dena81,86.564
12,231,dena81,86.564
12,232,dena81,86.564
12,233,dena81,86.564
12,234,dena81,86.564
12,235,dena81,86.564
12,236,dena81,86.564
12,237,dena81,86.564
12,238,dena81,86.564
12,239,dena81,86.564
12,240,dena81,86.564
12,241,dena81,86.564
12,242,dena81,86.564
12,243,dena81,86.564
12,244,dena81,86.564
12,245,dena81,86.564
12,246,dena81,86.564
12,247,dena81,86.564
12,248,dena81,86.564
12,249,dena81,86.564
12,250,dena81,86.564
12,251,dena81,86.564
12,252,dena81,86.564
12,253,dena81,86.564
12,254,dena81,86.564
12,255,dena81,86.564
12,256,dena81,86.564
12,257,dena81,86.564
12,258,dena81,86.564
12,259,dena81,86.564
12,260,dena81,86.564
12,261,dena81,86.564
12,262,dena81,86.564
12,263,dena81,86.564
12,264,dena81,86.564
12,265,dena81,86.564
12,266,dena81,86.564
12,267,dena81,86.564
12,268,dena81,86.564
12,269,dena81,86.564
12,270,dena81,86.564
12,271,dena81,86.564
12,272,dena81,86.564
12,273,dena81,86.564
12,274,dena81,86.564
12,275,dena81,86.564
12,276,dena81,86.564
12,277,dena81,86.564
12,278,dena81,86.564
12,279,dena81,86.564
12,280,dena81,86.564
12,281,dena81,86.564
12,282,dena81,86.564
12,283,dena81,86.564
12,284,dena81,86.564
12,285,dena81,86.564
12,286,dena81,86.564
12,287,dena81,86.564
12,288,dena81,86.564
12,289,dena81,86.564
12,290,dena81,86.564
12,291,dena81,86.564
12,292,dena81,86.564
12,293,dena81,86.564
12,294,dena81,86.564
12,295,dena81,86.564
12,296,dena81,86.564
12,297,dena81,86.564
12,298,dena81,86.564
12,299,dena81,86.564
12,300,dena81,86.564
12,301,dena81,86.564
12,302,dena81,86.564
12,303,dena81,86.564
12,304,dena81,86.564
12,305,dena81,86.564
12,306,dena81,86.564
12,307,dena81,86.564
12,308,dena81,86.564
12,309,dena81,86.564
12,310,dena81,86.564
12,311,dena81,153.586
12,312,dena81,86.564
12,313,dena81,153.586
12,314,dena81,86.564
12,315,dena81,86.564
12,316,dena81,86.564
12,317,dena81,86.564
12,318,dena81,86.564
12,319,dena81,86.564
12,320,dena81,86.564
12,321,dena81,86.564
12,322,dena81,86.564
12,323,dena81,86.564
12,324,dena81,86.564
12,325,dena81,86.564
12,326,dena81,86.564
12,327,dena81,86.564
12,328,dena81,86.564
12,329,dena81,86.564
12,330,dena81,86.564
12,331,dena81,86.564
12,332,dena81,86.564
12,333,dena81,153.586
12,334,dena81,153.586
12,335,dena81,86.564
12,336,dena81,86.564
12,337,dena81,153.586
12,338,dena81,86.564
12,339,dena81,153.586
12,340,dena81,86.564
12,341,dena81,153.586
12,342,dena81,86.564
12,343,dena81,86.564
12,344,dena81,153.586
12,345,dena81,153.586
12,346,dena81,153.586
12,347,dena81,86.564
12,348,dena81,86.564
12,349,dena81,86.564
12,350,dena81,86.564
12,351,dena81,86.564
12,352,dena81,86.564
12,353,dena81,86.564
12,354,dena81,86.564
12,355,dena81,86.564
12,356,dena81,86.564
12,357,dena81,86.564
12,358,dena81,86.564
12,359,dena81,86.564
12,360,dena81,86.564
12,361,dena81,86.564
12,362,dena81,86.564
12,363,dena81,86.564
12,364,dena81,86.564
12,365,dena81,86.564
13,1,dena81,86.564
13,2,dena81,86.564
13,3,dena81,86.564
13,4,dena81,86.564
13,5,dena81,86.564
13,6,dena81,86.564
13,7,dena81,86.564
13,8,dena81,153.586
13,9,dena81,86.564
13,10,dena81,86.564
13,11,dena81,153.586
13,12,dena81,86.564
13,13,dena81,86.564
13,14,dena81,86.564
13,15,dena81,86.564
13,16,dena81,86.564
13,17,dena81,86.564
13,18,dena81,153.586
13,19,dena81,86.564
13,20,dena81,86.564
13,21,dena81,86.564
13,22,dena81,86.564
13,23,dena81,86.564
13,24,dena81,86.564
13,25,dena81,86.564
13,26,dena81,153.586
13,27,dena81,86.564
13,28,dena81,86.564
13,29,dena81,86.564
13,30,dena81,86.564
13,31,dena81,153.586
13,32,dena81,86.564
13,33,dena81,86.564
13,34,dena81,86.564
13,35,dena81,86.564
13,36,dena81,86.564
13,37,dena81,86.564
13,38,dena81,86.564
13,39,dena81,86.564
13,40,dena81,86.564
13,41,dena81,86.564
13,42,dena81,86.564
13,43,dena81,86.564
13,44,dena81,86.564
13,45,dena81,86.564
13,46,dena81,86.564
13,47,dena81,86.564
13,48,dena81,86.564
13,49,dena81,86.564
13,50,dena81,86.564
13,51,dena81,86.564
13,52,dena81,86.564
13,53,dena81,86.564
13,54,dena81,86.564
13,55,dena81,86.564
13,56,dena81,86.564
13,57,dena81,86.564
13,58,dena81,86.564
13,59,dena81,86.564
13,60,dena81,86.564
13,61,dena81,86.564
13,62,dena81,86.564
13,63,dena81,86.564
13,64,dena81,86.564
13,65,dena81,86.564
13,66,dena81,86.564
13,67,dena81,86.564
13,68,dena81,86.564
13,69,dena81,86.564
13,70,dena81,86.564
13,71,dena81,86.564
13,72,dena81,86.564
13,73,dena81,86.564
13,74,dena81,86.564
13,75,dena81,86.564
13,76,dena81,86.564
13,77,dena81,86.564
13,78,dena81,86.564
13,79,dena81,86.564
13,80,dena81,86.564
13,81,dena81,86.564
13,82,dena81,86.564
13,83,dena81,86.564
13,84,dena81,86.564
13,85,dena81,86.564
13,86,dena81,86.564
13,87,dena81,86.564
13,88,dena81,86.564
13,89,dena81,86.564
13,90,dena81,86.564
13,91,dena81,86.564
13,92,dena81,86.564
13,93,dena81,86.564
13,94,dena81,86.564
13,95,dena81,86.564
13,96,dena81,86.564
13,97,dena81,86.564
13,98,dena81,86.564
13,99,dena81,86.564
13,100,dena81,86.564
13,101,dena81,86.564
13,102,dena81,86.564
13,103,dena81,86.564
13,104,dena81,86.564
13,105,dena81,86.564
13,106,dena81,86.564
13,107,dena81,86.564
13,108,dena81,86.564
13,109,dena81,86.564
13,110,dena81,86.564
13,111,dena81,86.564
13,112,dena81,86.564
13,113,dena81,86.564
13,114,dena81,86.564
13,115,dena81,86.564
13,116,dena81,86.564
13,117,dena81,86.564
13,118,dena81,86.564
13,119,dena81,86.564
13,120,dena81,86.564
13,121,dena81,86.564
13,122,dena81,86.564
13,123,dena81,86.564
13,124,dena81,86.564
13,125,dena81,86.564
13,126,dena81,86.564
13,127,dena81,86.564
13,128,dena81,86.564
13,129,dena81,86.564
13,130,dena81,86.564
13,131,dena81,86.564
13,132,dena81,86.564
13,133,dena81,86.564
13,134,dena81,86.564
13,135,dena81,86.564
13,136,dena81,86.564
13,137,dena81,86.564
13,138,dena81,86.564
13,139,dena81,86.564
13,140,dena81,86.564
13,141,dena81,86.564
13,142,dena81,86.564
13,143,dena81,86.564
13,144,dena81,86.564
13,145,dena81,86.564
13,146,dena81,86.564
13,147,dena81,86.564
13,148,dena81,86.564
13,149,dena81,86.564
13,150,dena81,86.564
13,151,dena81,86.564
13,152,dena81,86.564
13,153,dena81,86.564
13,154,dena81,86.564
13,155,dena81,86.564
13,156,dena81,86.564
13,157,dena81,86.564
13,158,dena81,86.564
13,159,dena81,86.564
13,160,dena81,86.564
13,161,dena81,86.564
13,162,dena81,86.564
13,163,dena81,86.564
13,164,dena81,86.564
13,165,dena81,86.564
13,166,dena81,86.564
13,167,dena81,86.564
13,168,dena81,86.564
13,169,dena81,86.564
13,170,dena81,86.564
13,171,dena81,86.564
13,172,dena81,86.564
13,173,dena81,86.564
13,174,dena81,86.564
13,175,dena81,86.564
13,176,dena81,86.564
13,177,dena81,86.564
13,178,dena81,86.564
13,179,dena81,86.564
13,180,dena81,86.564
13,181,dena81,86.564
13,182,dena81,86.564
13,183,dena81,86.564
13,184,dena81,86.564
13,185,dena81,86.564
13,186,dena81,86.564
13,187,dena81,86.564
13,188,dena81,86.564
13,189,dena81,86.564
13,190,dena81,86.564
13,191,dena81,86.564
13,192,dena81,86.564
13,193,dena81,86.564
13,194,dena81,86.564
13,195,dena81,86.564
13,196,dena81,86.564
13,197,dena81,86.564
13,198,dena81,86.564
13,199,dena81,86.564
13,200,dena81,86.564
13,201,dena81,86.564
13,202,dena81,86.564
13,203,dena81,86.564
13,204,dena81,86.564
13,205,dena81,86.564
13,206,dena81,86.564
13,207,dena81,86.564
13,208,dena81,86.564
13,209,dena81,86.564
13,210,dena81,86.564
13,211,dena81,86.564
13,212,dena81,86.564
13,213,dena81,86.564
13,214,dena81,86.564
13,215,dena81,86.564
13,216,dena81,86.564
13,217,dena81,86.564
13,218,dena81,86.564
13,219,dena81,86.564
13,220,dena81,86.564
13,221,dena81,86.564
13,222,dena81,86.564
13,223,dena81,86.564
13,224,dena81,86.564
13,225,dena81,86.564
13,226,dena81,86.564
13,227,dena81,86.564
13,228,dena81,86.564
13,229,dena81,86.564
13,230,dena81,86.564
13,231,dena81,86.564
13,232,dena81,86.564
13,233,dena81,86.564
13,234,dena81,86.564
13,235,dena81,86.564
13,236,dena81,86.564
13,237,dena81,86.564
13,238,dena81,86.564
13,239,dena81,86.564
13,240,dena81,86.564
13,241,dena81,86.564
13,242,dena81,86.564
13,243,dena81,86.564
13,244,dena81,86.564
13,245,dena81,86.564
13,246,dena81,86.564
13,247,dena81,86.564
13,248,dena81,86.564
13,249,dena81,86.564
13,250,dena81,86.564
13,251,dena81,86.564
13,252,dena81,86.564
13,253,dena81,86.564
13,254,dena81,86.564
13,255,dena81,86.564
13,256,dena81,86.564
13,257,dena81,86.564
13,258,dena81,86.564
13,259,dena81,86.564
13,260,dena81,86.564
13,261,dena81,86.564
13,262,dena81,86.564
13,263,dena81,86.564
13,264,dena81,86.564
13,265,dena81,86.564
13,266,dena81,86.564
13,267,dena81,86.564
13,268,dena81,86.564
13,269,dena81,86.564
13,270,dena81,86.564
13,271,dena81,86.564
13,272,dena81,86.564
13,273,dena81,86.564
13,274,dena81,86.564
13,275,dena81,86.564
13,276,dena81,86.564
13,277,dena81,86.564
13,278,dena81,86.564
13,279,dena81,86.564
13,280,dena81,86.564
13,281,dena81,86.564
13,282,dena81,86.564
13,283,dena81,86.564
13,284,dena81,86.564
13,285,dena81,86.564
13,286,dena81,86.564
13,287,dena81,86.564
13,288,dena81,86.564
13,289,dena81,86.564
13,290,dena81,86.564
13,291,dena81,86.564
13,292,dena81,86.564
13,293,dena81,86.564
13,294,dena81,86.564
13,295,dena81,86.564
13,296,dena81,86.564
13,297,dena81,86.564
13,298,dena81,86.564
13,299,dena81,86.564
13,300,dena81,86.564
13,301,dena81,86.564
13,302,dena81,86.564
13,303,dena81,86.564
13,304,dena81,86.564
13,305,dena81,86.564
13,306,dena81,86.564
13,307,dena81,86.564
13,308,dena81,86.564
13,309,dena81,86.564
13,310,dena81,86.564
13,311,dena81,153.586
13,312,dena81,86.564
13,313,dena81,153.586
13,314,dena81,86.564
13,315,dena81,86.564
13,316,dena81,86.564
13,317,dena81,86.564
13,318,dena81,86.564
13,319,dena81,86.564
13,320,dena81,86.564
13,321,dena81,86.564
13,322,dena81,86.564
13,323,dena81,86.564
13,324,dena81,86.564
13,325,dena81,86.564
13,326,dena81,86.564
13,327,dena81,86.564
13,328,dena81,86.564
13,329,dena81,86.564
13,330,dena81,86.564
13,331,dena81,86.564
13,332,dena81,86.564
13,333,dena81,153.586
13,334,dena81,86.564
13,335,dena81,86.564
13,336,dena81,86.564
13,337,dena81,153.586
13,338,dena81,86.564
13,339,dena81,153.586
13,340,dena81,153.586
13,341,dena81,153.586
13,342,dena81,86.564
13,343,dena81,86.564
13,344,dena81,153.586
13,345,dena81,153.586
13,346,dena81,153.586
13,347,dena81,86.564
13,348,dena81,86.564
13,349,dena81,86.564
13,350,dena81,86.564
13,351,dena81,86.564
13,352,dena81,86.564
13,353,dena81,86.564
13,354,dena81,86.564
13,355,dena81,86.564
13,356,dena81,86.564
13,357,dena81,86.564
13,358,dena81,86.564
13,359,dena81,86.564
13,360,dena81,86.564
13,361,dena81,86.564
13,362,dena81,86.564
13,363,dena81,86.564
13,364,dena81,86.564
13,365,dena81,86.564
14,1,dena81,86.564
14,2,dena81,86.564
14,3,dena81,86.564
14,4,dena81,86.564
14,5,dena81,86.564
14,6,dena81,86.564
14,7,dena81,86.564
14,8,dena81,86.564
14,9,dena81,86.564
14,10,dena81,86.564
14,11,dena81,153.586
14,12,dena81,86.564
14,13,dena81,86.564
14,14,dena81,86.564
14,15,dena81,86.564
14,16,dena81,86.564
14,17,dena81,86.564
14,18,dena81,153.586
14,19,dena81,86.564
14,20,dena81,86.564
14,21,dena81,86.564
14,22,dena81,86.564
14,23,dena81,86.564
14,24,dena81,86.564
14,25,dena81,86.564
14,26,dena81,153.586
14,27,dena81,86.564
14,28,dena81,86.564
14,29,dena81,86.564
14,30,dena81,86.564
14,31,dena81,153.586
14,32,dena81,86.564
14,33,dena81,86.564
14,34,dena81,86.564
14,35,dena81,86.564
14,36,dena81,86.564
14,37,dena81,86.564
14,38,dena81,86.564
14,39,dena81,86.564
14,40,dena81,86.564
14,41,dena81,86.564
14,42,dena81,86.564
14,43,dena81,86.564
14,44,dena81,86.564
14,45,dena81,86.564
14,46,dena81,86.564
14,47,dena81,86.564
14,48,dena81,86.564
14,49,dena81,86.564
14,50,dena81,86.564
14,51,dena81,86.564
14,52,dena81,86.564
14,53,dena81,86.564
14,54,dena81,86.564
14,55,dena81,86.564
14,56,dena81,86.564
14,57,dena81,86.564
14,58,dena81,86.564
14,59,dena81,86.564
14,60,dena81,86.564
14,61,dena81,86.564
14,62,dena81,86.564
14,63,dena81,86.564
14,64,dena81,86.564
14,65,dena81,86.564
14,66,dena81,86.564
14,67,dena81,86.564
14,68,dena81,86.564
14,69,dena81,86.564
14,70,dena81,86.564
14,71,dena81,86.564
14,72,dena81,86.564
14,73,dena81,86.564
14,74,dena81,86.564
14,75,dena81,86.564
14,76,dena81,86.564
14,77,dena81,86.564
14,78,dena81,86.564
14,79,dena81,86.564
14,80,dena81,86.564
14,81,dena81,86.564
14,82,dena81,86.564
14,83,dena81,86.564
14,84,dena81,86.564
14,85,dena81,86.564
14,86,dena81,86.564
14,87,dena81,86.564
14,88,dena81,86.564
14,89,dena81,86.564
14,90,dena81,86.564
14,91,dena81,86.564
14,92,dena81,86.564
14,93,dena81,86.564
14,94,dena81,86.564
14,95,dena81,86.564
14,96,dena81,86.564
14,97,dena81,86.564
14,98,dena81,86.564
14,99,dena81,86.564
14,100,dena81,86.564
14,101,dena81,86.564
14,102,dena81,86.564
14,103,dena81,86.564
14,104,dena81,86.564
14,105,dena81,86.564
14,106,dena81,86.564
14,107,dena81,86.564
14,108,dena81,86.564
14,109,dena81,86.564
14,110,dena81,86.564
14,111,dena81,86.564
14,112,dena81,86.564
14,113,dena81,86.564
14,114,dena81,86.564
14,115,dena81,86.564
14,116,dena81,86.564
14,117,dena81,86.564
14,118,dena81,86.564
14,119,dena81,86.564
14,120,dena81,86.564
14,121,dena81,86.564
14,122,dena81,86.564
14,123,dena81,86.564
14,124,dena81,86.564
14,125,dena81,86.564
14,126,dena81,86.564
14,127,dena81,86.564
14,128,dena81,86.564
14,129,dena81,86.564
14,130,dena81,86.564
14,131,dena81,86.564
14,132,dena81,86.564
14,133,dena81,86.564
14,134,dena81,86.564
14,135,dena81,86.564
14,136,dena81,86.564
14,137,dena81,86.564
14,138,dena81,86.564
14,139,dena81,86.564
14,140,dena81,86.564
14,141,dena81,86.564
14,142,dena81,86.564
14,143,dena81,86.564
14,144,dena81,86.564
14,145,dena81,86.564
14,146,dena81,86.564
14,147,dena81,86.564
14,148,dena81,86.564
14,149,dena81,86.564
14,150,dena81,86.564
14,151,dena81,86.564
14,152,dena81,86.564
14,153,dena81,86.564
14,154,dena81,86.564
14,155,dena81,86.564
14,156,dena81,86.564
14,157,dena81,86.564
14,158,dena81,86.564
14,159,dena81,86.564
14,160,dena81,86.564
14,161,dena81,86.564
14,162,dena81,86.564
14,163,dena81,86.564
14,164,dena81,86.564
14,165,dena81,86.564
14,166,dena81,86.564
14,167,dena81,86.564
14,168,dena81,86.564
14,169,dena81,86.564
14,170,dena81,86.564
14,171,dena81,86.564
14,172,dena81,86.564
14,173,dena81,86.564
14,174,dena81,86.564
14,175,dena81,86.564
14,176,dena81,86.564
14,177,dena81,86.564
14,178,dena81,86.564
14,179,dena81,86.564
14,180,dena81,86.564
14,181,dena81,86.564
14,182,dena81,86.564
14,183,dena81,86.564
14,184,dena81,86.564
14,185,dena81,86.564
14,186,dena81,86.564
14,187,dena81,86.564
14,188,dena81,86.564
14,189,dena81,86.564
14,190,dena81,86.564
14,191,dena81,86.564
14,192,dena81,86.564
14,193,dena81,86.564
14,194,dena81,86.564
14,195,dena81,86.564
14,196,dena81,86.564
14,197,dena81,86.564
14,198,dena81,86.564
14,199,dena81,86.564
14,200,dena81,86.564
14,201,dena81,86.564
14,202,dena81,86.564
14,203,dena81,86.564
14,204,dena81,86.564
14,205,dena81,86.564
14,206,dena81,86.564
14,207,dena81,86.564
14,208,dena81,86.564
14,209,dena81,86.564
14,210,dena81,86.564
14,211,dena81,86.564
14,212,dena81,86.564
14,213,dena81,86.564
14,214,dena81,86.564
14,215,dena81,86.564
14,216,dena81,86.564
14,217,dena81,86.564
14,218,dena81,86.564
14,219,dena81,86.564
14,220,dena81,86.564
14,221,dena81,86.564
14,222,dena81,86.564
14,223,dena81,86.564
14,224,dena81,86.564
14,225,dena81,86.564
14,226,dena81,86.564
14,227,dena81,86.564
14,228,dena81,86.564
14,229,dena81,86.564
14,230,dena81,86.564
14,231,dena81,86.564
14,232,dena81,86.564
14,233,dena81,86.564
14,234,dena81,86.564
14,235,dena81,86.564
14,236,dena81,86.564
14,237,dena81,86.564
14,238,dena81,86.564
14,239,dena81,86.564
14,240,dena81,86.564
14,241,dena81,86.564
14,242,dena81,86.564
14,243,dena81,86.564
14,244,dena81,86.564
14,245,dena81,86.564
14,246,dena81,86.564
14,247,dena81,86.564
14,248,dena81,86.564
14,249,dena81,86.564
14,250,dena81,86.564
14,251,dena81,86.564
14,252,dena81,86.564
14,253,dena81,86.564
14,254,dena81,86.564
14,255,dena81,86.564
14,256,dena81,86.564
14,257,dena81,86.564
14,258,dena81,86.564
14,259,dena81,86.564
14,260,dena81,86.564
14,261,dena81,86.564
14,262,dena81,86.564
14,263,dena81,86.564
14,264,dena81,86.564
14,265,dena81,86.564
14,266,dena81,86.564
14,267,dena81,86.564
14,268,dena81,86.564
14,269,dena81,86.564
14,270,dena81,86.564
14,271,dena81,86.564
14,272,dena81,86.564
14,273,dena81,86.564
14,274,dena81,86.564
14,275,dena81,86.564
14,276,dena81,86.564
14,277,dena81,86.564
14,278,dena81,86.564
14,279,dena81,86.564
14,280,dena81,86.564
14,281,dena81,86.564
14,282,dena81,86.564
14,283,dena81,86.564
14,284,dena81,86.564
14,285,dena81,86.564
14,286,dena81,86.564
14,287,dena81,86.564
14,288,dena81,86.564
14,289,dena81,86.564
14,290,dena81,86.564
14,291,dena81,86.564
14,292,dena81,86.564
14,293,dena81,86.564
14,294,dena81,86.564
14,295,dena81,86.564
14,296,dena81,86.564
14,297,dena81,86.564
14,298,dena81,86.564
14,299,dena81,86.564
14,300,dena81,86.564
14,301,dena81,86.564
14,302,dena81,86.564
14,303,dena81,86.564
14,304,dena81,86.564
14,305,dena81,86.564
14,306,dena81,86.564
14,307,dena81,86.564
14,308,dena81,86.564
14,309,dena81,86.564
14,310,dena81,153.586
14,311,dena81,153.586
14,312,dena81,86.564
14,313,dena81,153.586
14,314,dena81,86.564
14,315,dena81,86.564
14,316,dena81,86.564
14,317,dena81,86.564
14,318,dena81,86.564
14,319,dena81,86.564
14,320,dena81,86.564
14,321,dena81,86.564
14,322,dena81,86.564
14,323,dena81,86.564
14,324,dena81,86.564
14,325,dena81,86.564
14,326,dena81,86.564
14,327,dena81,86.564
14,328,dena81,86.564
14,329,dena81,86.564
14,330,dena81,86.564
14,331,dena81,86.564
14,332,dena81,86.564
14,333,dena81,153.586
14,334,dena81,86.564
14,335,dena81,86.564
14,336,dena81,86.564
14,337,dena81,153.586
14,338,dena81,86.564
14,339,dena81,153.586
14,340,dena81,153.586
14,341,dena81,153.586
14,342,dena81,86.564
14,343,dena81,86.564
14,344,dena81,153.586
14,345,dena81,153.586
14,346,dena81,153.586
14,347,dena81,86.564
14,348,dena81,86.564
14,349,dena81,86.564
14,350,dena81,86.564
14,351,dena81,86.564
14,352,dena81,86.564
14,353,dena81,86.564
14,354,dena81,86.564
14,355,dena81,86.564
14,356,dena81,86.564
14,357,dena81,86.564
14,358,dena81,86.564
14,359,dena81,86.564
14,360,dena81,86.564
14,361,dena81,86.564
14,362,dena81,86.564
14,363,dena81,86.564
14,364,dena81,86.564
14,365,dena81,86.564
15,1,dena81,86.564
15,2,dena81,86.564
15,3,dena81,86.564
15,4,dena81,86.564
15,5,dena81,86.564
15,6,dena81,86.564
15,7,dena81,86.564
15,8,dena81,86.564
15,9,dena81,153.586
15,10,dena81,86.564
15,11,dena81,153.586
15,12,dena81,86.564
15,13,dena81,86.564
15,14,dena81,86.564
15,15,dena81,86.564
15,16,dena81,86.564
15,17,dena81,86.564
15,18,dena81,153.586
15,19,dena81,86.564
15,20,dena81,86.564
15,21,dena81,86.564
15,22,dena81,86.564
15,23,dena81,86.564
15,24,dena81,86.564
15,25,dena81,86.564
15,26,dena81,153.586
15,27,dena81,86.564
15,28,dena81,86.564
15,29,dena81,86.564
15,30,dena81,86.564
15,31,dena81,153.586
15,32,dena81,86.564
15,33,dena81,86.564
15,34,dena81,86.564
15,35,dena81,86.564
15,36,dena81,86.564
15,37,dena81,86.564
15,38,dena81,86.564
15,39,dena81,86.564
15,40,dena81,86.564
15,41,dena81,86.564
15,42,dena81,86.564
15,43,dena81,86.564
15,44,dena81,86.564
15,45,dena81,86.564
15,46,dena81,86.564
15,47,dena81,86.564
15,48,dena81,86.564
15,49,dena81,86.564
15,50,dena81,86.564
15,51,dena81,86.564
15,52,dena81,86.564
15,53,dena81,86.564
15,54,dena81,86.564
15,55,dena81,86.564
15,56,dena81,86.564
15,57,dena81,86.564
15,58,dena81,86.564
15,59,dena81,86.564
15,60,dena81,86.564
15,61,dena81,86.564
15,62,dena81,86.564
15,63,dena81,86.564
15,64,dena81,86.564
15,65,dena81,86.564
15,66,dena81,86.564
15,67,dena81,86.564
15,68,dena81,86.564
15,69,dena81,86.564
15,70,dena81,86.564
15,71,dena81,86.564
15,72,dena81,86.564
15,73,dena81,86.564
15,74,dena81,86.564
15,75,dena81,86.564
15,76,dena81,86.564
15,77,dena81,86.564
15,78,dena81,86.564
15,79,dena81,86.564
15,80,dena81,86.564
15,81,dena81,86.564
15,82,dena81,86.564
15,83,dena81,86.564
15,84,dena81,86.564
15,85,dena81,86.564
15,86,dena81,86.564
15,87,dena81,86.564
15,88,dena81,86.564
15,89,dena81,86.564
15,90,dena81,86.564
15,91,dena81,86.564
